# Constructed from biom file
#OTU ID	P8-rep4	P5-rep4	P9-rep1	P9-rep5	P9-rep4	P5-rep1	P8-rep2	P8-rep1	P9-rep2	P9-rep3	P8-rep3	P5-rep5	P5-rep2	P5-rep3	P8-rep5
57b8abf69bc4c18dc7652e14e3048850	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0
cbeedbcf56762ea378346f8c4b728b27	5.0	0.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
f67c31bd164bdfbae41430dcbbd770e3	5.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	3.0	0.0	2.0	0.0	3.0
c0ed88bf7a8bdcbeeaaf8b37b4ac8bd5	5.0	3.0	12.0	26.0	32.0	0.0	6.0	0.0	4.0	43.0	6.0	3.0	0.0	0.0	9.0
29ba0aa89d21b6a64c207a3e866a5d28	5.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
1aa261aa77da24c6132b9e8c3ebb7f16	5.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	12.0
f19f3c29c3c4c8d0a00b3ef9ba3ad974	5.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
44d49451ecffaffb333277d35b8e3e22	5.0	0.0	0.0	8.0	7.0	0.0	10.0	2.0	0.0	6.0	10.0	0.0	0.0	0.0	8.0
14baa17cfb3e6a1e868f310c5f5e134b	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0
8a43dc54d16f94d3e13219f7d84c2e1d	5.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	9.0
00b6f93e36adaa7593aa7f991843ea0f	5.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a928ff0c6a208f1e8c8861f09b2b8a90	5.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0
67f629adc0cd5dad66dfb94e35120129	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	2.0
71669847dcb926ab8e084a4586736364	5.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0
39afce58b066ff7a0856abd8160ee7bd	5.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	9.0
17d176e28e57e71a262376339ce9f4a6	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0
8147a5132bfb8d351566ccabc8881285	5.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	7.0
1adb60d0744d329a44462df3c15313c4	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
800a8743b1daa98fed022da2b18f00fa	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1ea46394c060e6f28dfb9ea39c1a513	5.0	7.0	4.0	20.0	14.0	2.0	6.0	2.0	2.0	16.0	2.0	0.0	6.0	0.0	4.0
ddc542e52183c0a34e312ae579b3753a	5.0	0.0	0.0	0.0	0.0	0.0	24.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	12.0
98b8006fc1f8d49894f2ab9b0631e79f	5.0	0.0	8.0	16.0	34.0	0.0	9.0	0.0	3.0	23.0	6.0	3.0	1.0	0.0	9.0
0c45a893689c859ecb861707160acd48	5.0	0.0	2.0	2.0	5.0	0.0	6.0	2.0	0.0	6.0	13.0	0.0	0.0	0.0	8.0
f2951e5f2260dc4fed28c53eddf2a4c9	5.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0
7fd9433e935aeb539c915f3bd1dccc79	5.0	2.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	13.0	3.0	5.0	0.0	11.0
1116d2517429bcad42ab566283d1d1a6	5.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0
5832a59f987729badc493da79aaaf375	5.0	17.0	0.0	3.0	7.0	3.0	10.0	0.0	2.0	6.0	5.0	11.0	22.0	18.0	6.0
03eb5a4021aac9cd1f7a33cf1c51b37c	5.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
7138a7c9b515717776752295d8b23a45	5.0	0.0	0.0	0.0	0.0	0.0	28.0	3.0	0.0	0.0	15.0	0.0	0.0	0.0	17.0
0f57c8f19465a77059d35b50829986b2	5.0	0.0	0.0	0.0	0.0	0.0	14.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	4.0
c5834e0dbc07762d0f8dc8b54ac3817d	5.0	0.0	0.0	0.0	0.0	0.0	20.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	11.0
0c38eb513ea0d9a5569a18222580ead2	5.0	3.0	0.0	3.0	8.0	6.0	2.0	0.0	0.0	5.0	4.0	3.0	6.0	2.0	2.0
9eb937aeecff5bd29a8c68fbd6595e8b	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0
95495783efae8a56d1d1d7867722feaf	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0
7b9f57b8c165e89003c992c7909f6cbb	5.0	0.0	0.0	0.0	0.0	0.0	9.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
6ec5213349e3ee87f4d94d3d8fc3e487	5.0	0.0	0.0	0.0	0.0	0.0	12.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0
ff5442eb2f7cf4010323fec32560e940	5.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0
c0dcdb4529f63c4331af8bbdf545a32f	5.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0
44e10981c376f816b126519e1edce31c	5.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	2.0
6fbfa4ae003c0d5c0b0c7bd53e3daa79	5.0	10.0	0.0	1.0	5.0	0.0	4.0	0.0	0.0	1.0	4.0	3.0	8.0	3.0	3.0
2559c3c622389dd9981076c4986f074e	5.0	0.0	0.0	0.0	0.0	2.0	16.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0
6782cbbef12ca6a9f34400cba9a4d845	5.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
3400c16726c3bef390654511f243e65e	5.0	0.0	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0	8.0	3.0	0.0	0.0	6.0
be4e2b2b4f248de2ccfaefb147123e8e	5.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
0fecc8e2afdb39f3765513c5ef8985e7	5.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
93b349a3d7914f28de3698ba1326116b	5.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	8.0
c9a5db07d510ec478c969527504137fe	5.0	0.0	1.0	2.0	1.0	0.0	17.0	4.0	0.0	1.0	3.0	0.0	0.0	0.0	10.0
4689f792ff603429e414837b80b1780e	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
067567894c3c480b417540d3072492e2	5.0	0.0	18.0	43.0	65.0	3.0	13.0	3.0	9.0	46.0	9.0	0.0	2.0	0.0	10.0
8cb7eea96fa8cf5023e474798cbbb0c9	5.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	7.0
d52bd04c539f8db288098f988ab15687	5.0	0.0	0.0	0.0	0.0	0.0	122.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0	6.0
8a8131cbd35e85c8f69481a7456fa6a8	5.0	0.0	5.0	7.0	13.0	0.0	27.0	0.0	3.0	8.0	16.0	0.0	0.0	0.0	9.0
414caed07223eaa5a4555d2a1e43f01f	5.0	0.0	0.0	3.0	12.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0
aa15889040deb9715dc12aed5fdc3aa7	4.0	0.0	0.0	0.0	6.0	0.0	3.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	4.0
d9731c31df794ed7a858905d25246f40	4.0	0.0	6.0	7.0	19.0	0.0	16.0	0.0	3.0	9.0	9.0	0.0	0.0	0.0	4.0
d524ddf791dc53838feb82fb4822b4bb	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
1b158827ca522b1537ebc94c02080da1	4.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	2.0
8fab40ad691f3abc60159ecf2fdf26f6	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0
e2f5ba0171b666d967abd4cb8088d149	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0
d232cb8481579d168ff96ffd8cfc10e0	4.0	0.0	9.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dfb015339b2dcdd3161292f0c7fc470e	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
78004a830afa8bdfe292a3c1770181a9	4.0	0.0	0.0	0.0	0.0	2.0	3.0	2.0	0.0	0.0	8.0	1.0	1.0	2.0	12.0
bfe80184b2bddf5d806cce01e0eaf66f	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
cb17acf9614483be186b524cb9d7aeb4	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
119cdc2ca708270a3ede6e1aa61fcea2	4.0	65.0	12.0	33.0	57.0	36.0	2.0	0.0	11.0	91.0	0.0	44.0	66.0	28.0	4.0
80c0d2b21747d46f66b9a3f3cb896ede	4.0	0.0	0.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	5.0	0.0	0.0	0.0	13.0
87a365d02770d8907922151669661223	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
a7bc9dfe0515879f2ce51682c513a83b	4.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
4a592af8b17823f707bfd73826f14e12	4.0	150.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	73.0	117.0	74.0	0.0
ac5554805a4f83fcc965f54e1c8adec9	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0
d40d86f4148eb63659e32ee9c62108eb	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0
05c147b71b757e88410b4b0c97bb784d	4.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
a2fe823ed6721223b8906d4ec494958c	4.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	2.0	5.0	0.0	0.0	0.0	0.0
9606333272dbf7a938bb292f52060f7d	4.0	2.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0
a4890ba3b225025b620dbe120f3425c6	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
dd01e08152201df04d3cb97864e2dca7	4.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0
6dc6ba749f62fde6b48176bbe315329e	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0
90b9e1373f6c71684c0ef75eaf9c1402	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0
058ac5b8ac824dcecc71be222149ef73	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0
4221ad6c5c1746d9e9ae6a73aec06116	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
a866d8cd333b23b09c17d782821f8a0a	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	5.0
1ea5bbd100cb7cbc7810d66896f9b044	4.0	0.0	11.0	0.0	34.0	0.0	0.0	0.0	1.0	62.0	0.0	5.0	5.0	9.0	0.0
1ad8bb73ee9489eaa2c63c9d16447d70	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0
96332b67da3d30e1afc60f8cd2007e40	4.0	0.0	4.0	11.0	18.0	0.0	13.0	0.0	0.0	11.0	6.0	0.0	0.0	0.0	6.0
385be002a451d1e317d1182634fecdcb	4.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
f0b0e65da6c9fcd36cf60f3fe148a9e3	4.0	0.0	20.0	43.0	49.0	0.0	7.0	0.0	3.0	45.0	13.0	0.0	0.0	0.0	5.0
2baff508c4134884c4d1ca61bc2c7af6	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0
3762614c3ad90ba7454582527cb4cafa	4.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
76929e36beb68d744311897c8cc05951	4.0	170.0	31.0	61.0	66.0	95.0	7.0	0.0	13.0	126.0	6.0	131.0	180.0	50.0	4.0
fa10260e7c9ce798f274ac38275d6449	4.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	5.0
7fba4c2516067411bdf3ace1a29554e9	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
4cdefa42494d8906d796e3dfa9522403	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	4.0	2.0	0.0
15bcacd99f4f2b9779ddad74ec3f108b	4.0	0.0	0.0	0.0	2.0	0.0	5.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	4.0
88e8ee8cfd3f47edc52b04dd72fafca7	4.0	0.0	2.0	10.0	18.0	0.0	0.0	0.0	4.0	15.0	0.0	0.0	0.0	0.0	0.0
7d9e59860754584fb13a3456a750ff74	4.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0
859d45723f4bdb40215ae3abda424e8a	4.0	0.0	0.0	0.0	0.0	0.0	31.0	2.0	0.0	0.0	12.0	0.0	1.0	1.0	22.0
7dba04e292cfa494fa9239b233454269	4.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	10.0
cc123d6177e90c9ec14f103bdaa9c59b	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	2.0	0.0	8.0
ac80b284942aee65ac22b3602d22ff39	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
2da69fe62ccf106c32d22afe8cb8913f	4.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	3.0
8a7e85bb8e7ca69b136575b7541c071f	4.0	0.0	2.0	3.0	0.0	0.0	2.0	0.0	2.0	17.0	0.0	0.0	0.0	0.0	0.0
ac9ba678bb49c8b7a3f4b55726082bda	4.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	6.0
101b1e2a98c9c45ef2c1de294ddf66aa	4.0	0.0	0.0	0.0	0.0	0.0	29.0	4.0	0.0	0.0	20.0	0.0	0.0	0.0	38.0
4afb9750ef06b9beb3f1c63de0537ada	4.0	0.0	0.0	2.0	0.0	0.0	6.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0
9c1c70398971b1dcdb1c6b1d128569cb	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	4.0
6f2279157798b1111945c3d35e1feaf6	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0
9dbcc38d3df5809380fa35ab7bae1409	4.0	0.0	2.0	4.0	14.0	0.0	2.0	0.0	0.0	1.0	3.0	2.0	1.0	0.0	6.0
7b2e76b2722ea01a403a4a367ea454c0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4a485385c0f3e4d1cb479e4048aa7b9	4.0	0.0	0.0	2.0	2.0	0.0	10.0	7.0	1.0	6.0	14.0	0.0	0.0	0.0	6.0
a03c7aa17bc5e58fee5577bcf69c683e	4.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	6.0	0.0	0.0	0.0	7.0
84cf6972e3c4067e1b7d028b6456e236	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0
51438fab03a0738291c102119931324a	4.0	15.0	0.0	4.0	17.0	0.0	6.0	0.0	7.0	33.0	9.0	0.0	6.0	3.0	17.0
c70a9ecb93e2a266f3168b1faeb00ac8	4.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
1c9b291652dba3ffbff007a6e725bbed	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	5.0
de85eb413344388d78a42528a76734d4	4.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	9.0
e1064521d00e7d29a63a102a06902b8d	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0
d211c5fbe5be75747b5dfc13724f32b2	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
8af5cd4b2e75fe485939cd0c2a7affb5	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0
b77c82b04b5fe51be85eb6495b7608f9	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0
db254cfdab277661b11e2149bc642365	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
0f111534535f5f9b7d32b508d216bf78	4.0	0.0	0.0	3.0	1.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0
52226b9e6c726106e8d0059d4706d625	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
ae92751ce0103cf1fe77dd7f219da00c	4.0	34.0	2.0	11.0	29.0	17.0	0.0	0.0	3.0	16.0	3.0	19.0	37.0	30.0	6.0
7f3e507fc0e8802f040f89cbb8ee157e	4.0	0.0	0.0	0.0	0.0	0.0	10.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0
395230b701d8fd54a9f8a801a415e1f5	4.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
b500cd0da144fa2f1ca0611bbb5b3c92	4.0	27.0	1.0	5.0	21.0	24.0	6.0	0.0	0.0	6.0	7.0	24.0	23.0	6.0	6.0
fe251efa6750ff17b014c3d5d012da01	4.0	0.0	3.0	0.0	5.0	0.0	5.0	0.0	0.0	11.0	5.0	0.0	0.0	0.0	8.0
6745aa260096bfbbb4c75c861cb7be6e	4.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	0.0
f264b1ebe7451335e58870694ef44835	4.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0
bff5110d95b87a628c6603eb26f6e85c	4.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	6.0
0daa029ed5d83179b2321332e8f2128f	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0
e9a178b249af7c1758f59417685674a5	4.0	0.0	0.0	0.0	7.0	0.0	7.0	0.0	2.0	0.0	8.0	0.0	0.0	0.0	2.0
f2a9adb169d7808038dbbea0c9f80513	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0
998c8f06eb8cdf66a69730cbe5414653	4.0	0.0	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
fa46063ef38dc63f2550dc90ea20a2ad	4.0	0.0	4.0	3.0	9.0	0.0	0.0	0.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0
725763944355f46cd171a0693d4f1c36	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0
3788b7dd81b30adf7b0ad91382f59763	4.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0
fbb55f0b17c640cfbef4751c3e347aaa	4.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	4.0
2c36123838c2ecba5d3f2165ea843ede	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0
d863dfc91ef8934d6678c802fdd023ff	4.0	0.0	0.0	0.0	3.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
cbaee77c173008fa73352930daf166c6	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	6.0
6bab527eff3a2037c6c65131887f8db5	4.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
ae326e70c46b7c4df16839e19d9e7547	4.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	3.0
7d37dc9d6aacd155b43fb538b2d69e05	4.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
6edd281bcaf481354991321ffe07a34d	4.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0
456549941c44da71a0f91c379bdedc16	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f6efbb0f72ae2c3d1d69f2c7094c1630	4.0	77.0	71.0	163.0	185.0	40.0	27.0	3.0	31.0	295.0	10.0	51.0	85.0	28.0	14.0
c412e7be2c29167e61afa8a621d14564	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0
0927011f1cfbd097939b3fb37be6510d	4.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	5.0	3.0	7.0
43a30f32970b0faa43b0fc0be6c776d3	4.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	5.0
98b6fc3195dae2688b741c4e6d6a1b50	4.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	6.0
85ea459c1601ea6ca1e8b4afa0466d4b	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
855ec79445c3de2c2efd6454d78990a8	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0
111251337a872ee8025bf5b68e5100bb	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0
9b567211946fb1699afd78d26abc6468	4.0	28.0	2.0	13.0	42.0	16.0	7.0	2.0	0.0	18.0	6.0	10.0	24.0	11.0	7.0
eb4ff7a0839982584daf3a8bd38678c7	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0
a28cc14def55f0a73a0894e1d34fce36	4.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
9689771e6a631d3a9e2e5e3db40e8dd3	4.0	2.0	0.0	2.0	3.0	0.0	4.0	0.0	3.0	4.0	5.0	0.0	2.0	0.0	2.0
83198aa2771d411df7212bc36405fcbc	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
04e5c2cce0bb51fe028d008995ecef59	4.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	7.0
bcd516e171dcc92378a981847c725300	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	3.0
7753dd38a70449199bc3f726dd7dc377	4.0	3.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	1.0	12.0	0.0	0.0	0.0	0.0
d004435a462f245227d520f394e5a5bc	4.0	0.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	7.0	0.0	0.0	0.0	3.0
f168812b9b921a6a751fe9ff10ccbc9b	4.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	4.0
d82c6042a358cbcb60866056ea1b4e48	4.0	0.0	0.0	3.0	12.0	0.0	4.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	3.0
8c8b594a650592895754761443f22373	4.0	0.0	0.0	0.0	0.0	0.0	22.0	4.0	0.0	0.0	14.0	0.0	0.0	0.0	10.0
2bffc415eb09396b9930a7222af48f77	4.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0
6b0a746a249133f478bbe8fbd939a803	4.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	2.0
a10bc9093085c7d1c2733fdd60880ea9	4.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	3.0
