sequence,1,2,3,4
017aae7ef1024d26ce34031f6efbff87,-1.4989911130260787,-10.603949803785802,-2.8471166106994144, p__Verrucomicrobia
018aedc180df9932194ef325e39a2095,-7.634139565972641,-9.204637488308315,-1.7218951131462399, p__Acidobacteria
01abdd97d2a5179871a43b2b3b762de4,3.8203768515220706,-0.00453836053255649,9.58278508186654, p__Acidobacteria
01ba440c9058a27b3f7a1058926109bf,-12.734788425637186,-7.314224117470182,-0.16686652476514247, p__Verrucomicrobia
01e3772e4bf1f204b337d2adaf28c909,-2.378765777703121,12.787358668168702,-9.232372604559025, p__Actinobacteria
01fde302d27cd26f2477a540e7b12ea0,-7.074114830294421,-1.8221410549138501,-2.1991108555970187, p__Planctomycetes
0218e730fc11956a6bb43215fc538d2e,-7.634139565972641,-9.204637488308315,-1.7218951131462399, p__Actinobacteria
021c055aca66b0c78d0ba855c71757b0,-2.867863906709051,-6.941907775406058,-1.0617943815172797, p__Acidobacteria
022bd486b0a0dc7f2d78dd4dce8c22e5,-7.074114830294421,-1.8221410549138501,-2.1991108555970187, p__Actinobacteria
023786b5a50dec6bd9c2c5a66bd1dfcc,-9.289685366219228,-9.670399114485832,-0.6231242541418408, p__Actinobacteria
023cc787edf15bff34dae16c3a84dc4e,-0.06766042359916025,14.14908113668471,-9.375351978086256, p__Actinobacteria
0258d2d62470ba68b169f2b9682ebb64,-6.195151885271613,4.861031705884435,-1.3046202276844494, p__Actinobacteria
02829f3570a1ff8714d40eabd70f5d59,-3.619586589122652,-0.533032112335512,2.523549845287566, p__Acidobacteria
02972045ee31d9eabcfa8759254c0652,-5.327573720338186,-0.3635450100415562,-3.878560653523832, p__Proteobacteria
02a5487b68364f6352d0595a8605e9c5,-2.378765777703121,12.787358668168702,-9.232372604559025, p__Firmicutes
02a6c5966eacba1d04388cdd6f9ee5f5,-0.06766042359916025,14.14908113668471,-9.375351978086256, p__Acidobacteria
02c4afee2b5097aeb658d85bc0d68663,-3.619586589122652,-0.533032112335512,2.523549845287566, p__Acidobacteria
02d74aa031aaa8ae9847cfc064fcad78,10.528402693647392,-3.396063761685867,9.209637849952983, p__Actinobacteria
0311f849938b3b989bd5fff6ea48e1c3,-9.783456766043683,-5.128777862246916,2.139831207583216, p__Acidobacteria
0345076c2fdfa838542e8f8b2be1a341,-2.14650466741868,12.943543817484573,-9.305143465535101, p__Actinobacteria
03546d60e4e1f9569f120b823c9bc853,-2.611515327402619,1.5851496882993588,-3.6066351129616163, p__Actinobacteria
0361b43590cd1db7729d58fa83dedc92,-2.7488381452789437,0.6969519922094654,6.859111768854087, p__Acidobacteria
03627db2f3260463404390bcd35c021f,-7.074114830294421,-1.8221410549138501,-2.1991108555970187, p__Actinobacteria
0367d5e7a3f142c09efbf34b0a33fd18,-0.8753964673213134,-10.2672137833634,-3.6708744401613247, p__Proteobacteria
038d802b2f8b9afbcde0211638193fac,-1.0435896543583183,-0.542036944751886,9.050831754642484, p__Acidobacteria
038e0856b77ae6ee958b0f7886ad3dc2,-2.1679142967583496,1.1640594658253014,8.380791026523632, p__Proteobacteria
0396749e5c105bf227035263e573b0a1,-0.06766042359916025,14.14908113668471,-9.375351978086256, p__Firmicutes
039fbd5ffabe6322ee36d046a9e8dd5c,2.538916022189327,-11.522844084779068,-4.403208537647237, p__Actinobacteria
03b355d6a9fdc41e75159988a15c72cd,-5.327573720338186,-0.3635450100415562,-3.878560653523832, p__Verrucomicrobia
03daa258784ab96d32e899703fa1fa91,-7.074114830294421,-1.8221410549138501,-2.1991108555970187, p__Acidobacteria
03fd1347d671a4a3ab5b49800b5e744c,7.784937205289271,-7.7212848348157905,-2.7637027302125476, p__Planctomycetes
03fff0ac47e3117bad4070de95ac38db,-8.031694955014743,-2.361090009525815,1.227604729041357, p__Actinobacteria
04276b883e849200b9311951418ceb35,-8.489947492154391,-0.6974585269321347,-1.108333358522535, p__Proteobacteria
043516ee0fdaeb5b8a4f2307d7d09ca7,18.395592826632953,-1.8720998173266838,6.720561969466826, p__Acidobacteria
044228f69f624a11f45bbe98c9c35f5e,-4.262379708049677,-2.7443352647236208,7.2790028605004276, p__Actinobacteria
0442ab52dbaa057a146a20846a5ca78b,3.467113266296038,-5.989093594059291,-2.8895147616361077, p__Actinobacteria
04444cae9854b699c7d495b0419378e8,-9.783456766043683,-5.128777862246916,2.139831207583216, p__Actinobacteria
045b8d384bef899bf66f413fded4a686,-2.5661107788211277,-0.6294755384768972,8.568407443228168, p__Cyanobacteria
04835b1992145eb85a912bf82f48e059,-2.867863906709051,-6.941907775406058,-1.0617943815172797, p__Actinobacteria
0486145876c6244be801b8f54d69d854,13.58435218734723,2.582298392163666,9.954584567686013, p__Chloroflexi
0489b62db4c92b15f8c5f7a78e2052b8,7.570212778417103,7.042084062429059,-0.18529187144317205, p__Verrucomicrobia
049aef4011acd32cbe8398a4c3d59058,-0.8034076610979661,14.078401146716239,-8.237495937333806, p__Actinobacteria
04ac983ee2260a8c5f0cfba0f0b35b46,-7.634139565972641,-9.204637488308315,-1.7218951131462399, p__Planctomycetes
04b352d3bdf0fef7d84abd3288d959b2,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Proteobacteria
04c65097854df02b92f9a3f98f7579c3,-4.262379708049677,-2.7443352647236208,7.2790028605004276, p__Actinobacteria
04c6e8f96aebd71672ad3045a4947bb5,19.07727631344735,12.084730147314431,-0.9318726061513175, p__Verrucomicrobia
04d54b02a84a5a9f6f8c890af36a0791,-10.030923717793975,-0.7345638930103084,-1.5273028184728736, p__Acidobacteria
04d86420b16892ae1776c47b838d6f06,-8.120656040303146,-1.7266697832230116,0.7361052927362962, p__Acidobacteria
04ed3aaafee436a1cd6e246fe14c0c58,-9.520496217192946,-3.629360556608826,0.5142807192770573, p__Verrucomicrobia
04f147da258525d55ed4b421e533e680,-7.074114830294421,-1.8221410549138501,-2.1991108555970187, p__Proteobacteria
053a2e28f7cf3de9e926fbc6f3597e76,-9.520496217192946,-3.629360556608826,0.5142807192770573, p__Proteobacteria
055cdfc27317fbca5501502bc12879e7,-5.327573720338186,-0.3635450100415562,-3.878560653523832, p__Proteobacteria
0565df23bcf60a4457005f036909cd8f,-6.195151885271613,4.861031705884435,-1.3046202276844494, p__Actinobacteria
0579d576a225a573f6413d1f4be8e0d8,12.734653001805562,1.9646703012541538,9.137883756420374, p__Proteobacteria
057a5b7c46ce3e69ff9544dcae4bbf4f,-2.767767287211432,0.9952460840394427,-5.4310752457100335, p__Gemmatimonadetes
05819610028ef076302d7c9423dc7b1b,-2.767767287211432,0.9952460840394427,-5.4310752457100335, p__Acidobacteria
05962dc70a68baf9881e51d3b643a089,-4.730519747834582,2.0965729312172865,6.262143993527845, p__Actinobacteria
0599227c040cb6abb87b1ecd99dc9921,18.305518181534087,-2.4136953828432586,-9.092139280009905, p__Acidobacteria
05b424579c4897bbe7d16ce77b44aae2,11.25961157388654,-4.557390718563537,-2.3829604543715392, p__Proteobacteria
05d7422bbfbe7bb70fd9a13354e1b03e,-7.634139565972641,-9.204637488308315,-1.7218951131462399, p__Proteobacteria
05f29415bf424803d7f2c41dfa478c5a,-2.767767287211432,0.9952460840394427,-5.4310752457100335, p__Proteobacteria
05f93fce20abbe3649930bf9ed0739fc,-4.17091357407482,-3.0443437416765238,-2.410105291623298, p__Acidobacteria
0606e316543f33ef925111cf8e0005fa,19.07727631344735,12.084730147314431,-0.9318726061513175, p__Firmicutes
06120b8ee645c6ec2f31e15742708a4c,20.651803973691152,-9.781447531678333,-7.210462890350515, p__Proteobacteria
061adde502f2928ea2a8073265d750ac,-0.5880231673339613,1.0193272082973552,9.412645112452543, p__Actinobacteria
061c330b3bbf07c08f41a2d1633a8128,1.3411287837264785,-0.5544208919137581,9.47461568608726, p__Acidobacteria
061f966a486261daa0f3443e3ad8bc1d,4.788863059209768,-9.918005648715122,-3.751540285132104, p__Actinobacteria
063612d14681355dc934cb07a31efd76,-3.4794361004062093,3.7540949740548397,6.534683701100272, p__Acidobacteria
0636f3196f6a5833f6d0146f78f6c21e,-1.5283101962768675,3.367536434245645,-4.060735073647497, p__Actinobacteria
065259ec202538d9a00670abd44fc85d,0.8852706174680939,2.4943454787458186,9.683606443422095, p__Chloroflexi
067567894c3c480b417540d3072492e2,5.136401167111487,9.163267712565588,-5.95398794995304, p__Acidobacteria
0688ea879e9c117d4cc91f0fc132ab46,-0.8833638258115291,7.852512829669993,6.897371557164098, p__Actinobacteria
068cdf5a4903d0109295bd32a81e0791,-0.06766042359916025,14.14908113668471,-9.375351978086256, p__Actinobacteria
069090819e5d8c4421a11e68513decba,-0.06766042359916025,14.14908113668471,-9.375351978086256, p__Firmicutes
069993c1c7463fc60c843b596ebe7f90,-0.8833638258115291,7.852512829669993,6.897371557164098, p__Chloroflexi
06aacd90bd9ee6260af14e6e784d5d67,0.057447924266891714,-8.758511312805453,-2.9916149431214762, p__Actinobacteria
06b2f55d9f6553fffcf15b336ac27981,-9.773454088966364,-1.5283687482289572,4.661300148097439, p__Proteobacteria
06baa3d441d7760486f1e73aed1a02f2,7.549680964203068,-4.74983753980196,-8.259416271493516, p__Actinobacteria
06c103a2aa581ec14091d0c99e7c8db3,-1.0435896543583183,-0.542036944751886,9.050831754642484, p__Acidobacteria
06d4717e7179a6fa243259ee2ae38247,-1.0435896543583183,-0.542036944751886,9.050831754642484, p__Actinobacteria
06dc46e17492d8c15887d7681529682e,-3.7662491280545445,-4.9200561987166,1.7388545511934659, p__Acidobacteria
06df74e3d0c1ed013b496559a3906e59,-7.074114830294421,-1.8221410549138501,-2.1991108555970187, p__Verrucomicrobia
06ea8f1c75199791f5e860540a6c3635,-0.5593558378259571,-10.022046362438914,-3.185778572047277, p__Actinobacteria
0714a8fcb9bf0b0200393d205da0cdca,7.912039552085178,-8.161310483410075,-6.632234409030222, p__Acidobacteria
0722ea6a1a8d179ef33e82457a53dd94,2.765674869013457,-11.542413285744315,-4.610447935735376, p__Actinobacteria
0737c08ed0205059205e987b638d22f2,-1.8962258796575484,12.838554521086268,-9.258727949142068, p__Bacteroidetes
0746d3897d4a73cddc9b276b3b1f9e26,-10.030923717793975,-0.7345638930103084,-1.5273028184728736, p__Actinobacteria
074c04f5ee38fc872ab80c67980e0f55,-11.686450392815278,-6.821788339603684,0.6949199853553596, p__Proteobacteria
074cd4b8b1adc2e04c10e46b88a8fedc,-0.22075932979897345,-0.6270162963148264,7.61786255985903, p__Firmicutes
07628ec54c4ee9b1df2a5ef3e9e10d25,-7.95749178914768,0.9552121053632618,2.981432484807987, p__Actinobacteria
0765f5d36c64d97a0862e0454440764a,4.005566508397697,2.3350029148966853,9.803188457411533, p__Proteobacteria
076fa8ef58c131f13a999f232d224d5e,-11.240687596136183,-4.918553278630537,0.8249621736119963, p__Firmicutes
07b2cef1d6c71220ca95f1dece3dae88,-2.767767287211432,0.9952460840394427,-5.4310752457100335, p__Actinobacteria
07c9804551b6c67f4dcbee5365b1fc3c,15.825016791201097,-9.584398949523637,-7.316062172219838, p__Proteobacteria
07d7dd64cb6132be11150890fa3289bb,16.653315204384153,-3.6421011490159083,-8.704743370791313, p__Acidobacteria
07f6cf810d6efdc7d153affcf0e56333,-1.4989911130260787,-10.603949803785802,-2.8471166106994144, p__Acidobacteria
080765f0cfaddf907102b44fcdeaf868,16.653315204384153,-3.6421011490159083,-8.704743370791313, p__Actinobacteria
080cd08341159b4c67355b92bf2685c2,-10.030923717793975,-0.7345638930103084,-1.5273028184728736, p__Gemmatimonadetes
0817acffdf382f6d2a27c0d14cda4e46,13.93607202112217,-1.4305022263274014,8.170870704971525, p__Actinobacteria
081d8a633a023eeba18f66d964e5fbcd,3.650632724514037,-2.5749916686547207,0.46067766669064875, p__Actinobacteria
0820e41e928c172dbb4af5af56b63436,10.528402693647392,-3.396063761685867,9.209637849952983, p__Actinobacteria
084392ce89af4079f3ad36e53d508ace,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Verrucomicrobia
084d19ca0fb5d2c8a367bebfffdd0b86,-2.767767287211432,0.9952460840394427,-5.4310752457100335, p__Gemmatimonadetes
084fd9554b9735f08e61317af0dc2e75,2.2438544074800992,4.9889396549885925,0.44215176102759646, p__Proteobacteria
0850cd68795fadb24dd7f4f51cf2b438,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Actinobacteria
0865be6014413b94391ad9fb2702ddcd,-1.4989911130260787,-10.603949803785802,-2.8471166106994144, p__Proteobacteria
08739eb3f507815db58603f4f0e52edb,14.99313087580075,-3.2481177838130937,-6.78709976057758, p__Actinobacteria
0874e048630cccf97c3f06c28afa1e36,-2.767767287211432,0.9952460840394427,-5.4310752457100335, p__Actinobacteria
0879e5c859f6b2d54dbba04a90535c27,-1.4989911130260787,-10.603949803785802,-2.8471166106994144, p__Actinobacteria
087a30f64d3c04878d92caa517ba0415,18.395592826632953,-1.8720998173266838,6.720561969466826, p__Planctomycetes
088b74f384bb0a6946b25b22c5ae4776,26.275097238721642,2.351741105611314,5.522703977817709, p__Actinobacteria
0891798423aa370e915593a0366de05e,-10.011041094730224,-1.0513289954022766,-1.251809875443779, p__Acidobacteria
0893e43dc205950770f016d9b222dbdb,-8.489947492154391,-0.6974585269321347,-1.108333358522535, p__Firmicutes
089f7cb07273c272883ce3aa4088a1a9,-8.489947492154391,-0.6974585269321347,-1.108333358522535, p__Actinobacteria
08a1242aa60eeb7eb588e5a60d0fc67a,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Acidobacteria
08d796adea9710356901a0fe99fb3f7c,-0.06766042359916025,14.14908113668471,-9.375351978086256, p__Firmicutes
08e1cd4a94c8e3c8f1c253059d0463b4,1.676690228428286,8.056288592522918,5.952082189971545, p__Proteobacteria
08e9f847366eb2d256c08e49c9dd3cc8,-1.8812192980688136,4.838983991689666,6.587388537636673, p__Proteobacteria
08ed8107d17b64de9b256440b2d04f60,-5.37578729570223,1.287510066395286,6.212120816765837, p__Acidobacteria
08f28fa7e8aeef7861a2e79b198d145e,-10.030923717793975,-0.7345638930103084,-1.5273028184728736, p__Acidobacteria
08f2fdf7ff3384eca1fb91e8095e12a9,-5.327573720338186,-0.3635450100415562,-3.878560653523832, p__Planctomycetes
08f84eef04adce53cc688c0d731b28e5,-3.8686235229414865,-7.815160649409928,-2.9089998316979697, p__Acidobacteria
0927011f1cfbd097939b3fb37be6510d,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Acidobacteria
09490de4bf26e87a6f071ba71f37a1c0,-3.146354481672881,1.0874174444423572,-2.515373566531366, p__Planctomycetes
096ee1731f1673126edb44d7db831b57,5.136401167111487,9.163267712565588,-5.95398794995304, p__Actinobacteria
0977510e88e9a8e5a040e7278faa5594,-2.611515327402619,1.5851496882993588,-3.6066351129616163, p__Firmicutes
099bbfeca17f22046ce632a080687688,-9.289685366219228,-9.670399114485832,-0.6231242541418408, p__Actinobacteria
099c6a078f9270eaab0b7d19e90c5fc0,3.5685004417238284,-0.937396459894003,-7.540601784639177, p__Firmicutes
099ff42e329358109b0ffdec52365239,4.788863059209768,-9.918005648715122,-3.751540285132104, p__Proteobacteria
09a59570164ce3af34fe9d66f2ae5eaa,2.538916022189327,-11.522844084779068,-4.403208537647237, p__Verrucomicrobia
09db65e32a54744e670a5d198f6f3fc0,-2.3419588641320987,-0.39046911845927446,4.903723784078985, p__Actinobacteria
09df49e93fb2a7ce7c345a724d4ded96,-6.195151885271613,4.861031705884435,-1.3046202276844494, p__Acidobacteria
09e18cffe587bfab03a9f6b6a7055777,3.6827324603904077,10.117480962233326,7.60139293066319, p__Actinobacteria
09e928a3eecfef48dc2eda50256c6f67,-10.030923717793975,-0.7345638930103084,-1.5273028184728736, p__Actinobacteria
0a14fd0cffa9aad3d3c5bfb5377066a5,2.765674869013457,-11.542413285744315,-4.610447935735376, p__Firmicutes
0a17a89aa54c8036d500f7c9b7b4af7d,-1.4989911130260787,-10.603949803785802,-2.8471166106994144, p__Proteobacteria
0a1c7b1f2b4a6b6c7ef233451ebaa4a6,-10.030923717793975,-0.7345638930103084,-1.5273028184728736, p__Verrucomicrobia
0a2fdbe71a809b6efe13cd5c537e77fb,-1.458586870210472,-9.33475699447163,-2.8265539617780466, p__Actinobacteria
0a3835c02c9f528f1e3b15ea50874609,-8.515666828391605,-3.794423073719663,1.065865814761908, p__Firmicutes
0a56a1ee67d02a0442b8f76e7c11b9b3,-5.327573720338186,-0.3635450100415562,-3.878560653523832, p__Actinobacteria
0a72fe4d503e3d2b9afff5180d1154f8,6.696740072818785,-1.46035256751146,-1.2652742696357802, p__Acidobacteria
0a738898234f92c26396aa0fdf55923c,24.411938989011013,2.7622978387286055,6.729524637501307, p__Actinobacteria
0a7afc3ce1ac7f9fcca207489b3a4952,0.42620189435394035,-2.5153039027689275,9.204373080489516, p__Planctomycetes
0a948f9b6e633105d03c82a03d2461ef,-1.9309675064533038,6.00854802560656,7.736352904876289, p__Verrucomicrobia
0a9e8595336f68e29b6c2286da848d64,-3.7307244536170714,3.32154475079031,5.913876586807673, p__Proteobacteria
0accdf959306a398db9400aa72ece6ef,-7.074114830294421,-1.8221410549138501,-2.1991108555970187, p__Verrucomicrobia
0ae7c0151f92adeb796cfa6bcd22d56d,-1.3027808651900863,7.966089520580626,6.485487435404958, p__Bacteroidetes
0b25d0bd1891931719dcd9824f0a8774,-3.2367372325522066,-10.398317772962109,-3.11398916670056, p__Planctomycetes
0b3335e927ebde3bf3d0052fb44d41a0,-1.1973174765411145,13.678128911602565,-8.835774425971742, p__Actinobacteria
0b3b57599b915a4056bcb39093a46d0e,12.5290746143563,-6.744463768073517,-7.622963120429714, p__Proteobacteria
0b42b9aa911136458b950de55d2b927a,-4.721918397706861,-0.07230059559828328,-3.870634799780346, p__Verrucomicrobia
0b4f16ee4fe58e097f4b1c227b158d82,0.057447924266891714,-8.758511312805453,-2.9916149431214762, p__Actinobacteria
0b572fde14af195ffd19183c983f51c7,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Actinobacteria
0b576f34b4bd837a94f8070ec74e53d6,-4.17091357407482,-3.0443437416765238,-2.410105291623298, p__Proteobacteria
0b584fc33f486663c86faddb28beeffc,-1.1973174765411145,13.678128911602565,-8.835774425971742, p__Planctomycetes
0b5ae7f5a49289135e00a871c5668804,-4.262379708049677,-2.7443352647236208,7.2790028605004276, p__Verrucomicrobia
0b6fa8170bb0bd5dcbce2e6bd6d3c41d,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Nitrospirae
0b86d38dd7d6014856fe891ce89831d9,-9.520496217192946,-3.629360556608826,0.5142807192770573, p__Proteobacteria
0ba2f01eb150835c882a1e94fe44d944,4.788863059209768,-9.918005648715122,-3.751540285132104, p__Bacteroidetes
0bc0dcf49b815f2ed69be3cb973dfe9b,-4.17091357407482,-3.0443437416765238,-2.410105291623298, p__Verrucomicrobia
0bc113c7568027b9238484003219acbc,-1.0435896543583183,-0.542036944751886,9.050831754642484, p__Proteobacteria
0be24722ccd7f5f6a3f02f6214a88320,-4.730519747834582,2.0965729312172865,6.262143993527845, p__Acidobacteria
0beda9b2f17dd039405a9d101ee2121a,20.31164655424427,-10.43630696226096,-8.146376456029019, p__Actinobacteria
0c0a17ce5a7894f623e5df7b3bb60825,-7.423908771236675,-6.226745454449931,0.4104033266633979, p__Planctomycetes
0c0f5c7ee58423a2e5ccadf3a57085eb,-7.2925169996979715,0.03503450682641612,6.490726240408876, p__Actinobacteria
0c11f30628949f8a146ab695d6e81ad2,7.570212778417103,7.042084062429059,-0.18529187144317205, p__Proteobacteria
0c1ad2b741f92f97e01ab2cf07ac959c,-1.4989911130260787,-10.603949803785802,-2.8471166106994144, p__Actinobacteria
0c38eb513ea0d9a5569a18222580ead2,4.799112995470466,0.6055005896052809,-0.9244494585095315, p__Planctomycetes
0c3a4caa5c4073bb582ad5b6e806dff1,-4.17091357407482,-3.0443437416765238,-2.410105291623298, p__Actinobacteria
0c3dc6be9ca9499fac62cdcda7974571,-0.493988854253336,3.706135530372352,-3.3671189032926914, p__Actinobacteria
0c44ea33384dea7e0f571e2b52392bb3,0.3180113203271048,13.94736956271514,-7.93042133068922, p__Acidobacteria
0c4daee41da5e029df054a1f00edb229,-4.262379708049677,-2.7443352647236208,7.2790028605004276, p__Actinobacteria
0c58d6d3311bbaf97a7ff64c396fed57,16.156289991214543,7.436732724949592,14.302437970271288, p__Actinobacteria
0c5c1b8fe22dc52e899bbaf91a30d264,12.734653001805562,1.9646703012541538,9.137883756420374, p__Planctomycetes
0c5e9073faf80fbab1390467188c8480,7.570212778417103,7.042084062429059,-0.18529187144317205, p__Actinobacteria
0c5fa000c724c5c90c4305e0364a46c7,2.6555987608540432,-10.523040704148753,-4.212987919939693, p__Actinobacteria
0c5ff1fb7f4575821d0145c5e3651d60,-11.314668126367716,-4.4480407876967085,1.3119515996311857, p__Actinobacteria
0c6ecda6636010c564bea3153f594c9b,12.5290746143563,-6.744463768073517,-7.622963120429714, p__Acidobacteria
0c836afa1919d5b9a50e285ef67513e0,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Acidobacteria
0c8fe84d7deb1a61a3a98b394e471e10,-0.8753964673213134,-10.2672137833634,-3.6708744401613247, p__Actinobacteria
0ca1f7b759076eb11bc98a147a073561,4.074202598714102,-1.1139177253326604,8.858318837027218, p__Firmicutes
0cadad5b39728a6e60cf7c8d9a38f6c8,2.4434814112286727,0.3069784178182406,9.208929879586835, p__Proteobacteria
0cb4374497f6365884554973eac03016,13.58435218734723,2.582298392163666,9.954584567686013, p__Actinobacteria
0cd39a50fa659bb964b757a360f85176,10.237234646188423,-1.5577669354079673,6.417305117015276, p__Planctomycetes
0cd728f47901c1c5afc130a61fb5eeaa,0.6922878582305931,8.067173500278965,5.789044702465586, p__Actinobacteria
0cd7381561cba5932dae2f75b02a2f7b,-2.14650466741868,12.943543817484573,-9.305143465535101, p__Verrucomicrobia
0d097195b062da1d44cfd60c897db5d4,-0.8945429975597328,15.400637634822532,-8.76812322484833, p__Verrucomicrobia
0d1229e0c7ff3bfdf7ee6268ed45a17b,16.296737965008234,-1.2262328044146797,6.371689164524326, p__Proteobacteria
0d174aed9e7038c5d4156acfe052b3ec,4.799112995470466,0.6055005896052809,-0.9244494585095315, p__Firmicutes
0d1a584b0f97f748a58a71244558e8d4,5.845881526972255,7.253357338048597,-1.8948368590361007, p__Proteobacteria
0d2f1954c9c4d6bea7b83ff79beab040,-4.730519747834582,2.0965729312172865,6.262143993527845, p__Firmicutes
0d303d385d6bfc46c396f7d063a9c76a,-10.775265331854204,-2.187521481353619,-0.03962361470385792, p__Actinobacteria
0d3a34d91f74f1cdca6446aea7d80b7a,11.944762068190284,5.890327550982855,-3.1382470578931128, p__Verrucomicrobia
0d45acfec6accd4f6978f6f880530f00,-1.4989911130260787,-10.603949803785802,-2.8471166106994144, p__Actinobacteria
0d7ea3b5123a9b1fba891dbbb786f729,-5.327573720338186,-0.3635450100415562,-3.878560653523832, p__Acidobacteria
0db9e48025aabb0da15318ca64ef9f14,-6.195151885271613,4.861031705884435,-1.3046202276844494, p__Verrucomicrobia
0dd54f7d5c80197be2ac87f128aa2ef1,-7.863774979316562,1.850981483694836,1.8672319598272193, p__Actinobacteria
0de98751d75679da1857b29018f0e22c,2.765674869013457,-11.542413285744315,-4.610447935735376, p__Acidobacteria
0df2b75ea16360de3455fddfbb79b89b,32.41365411301588,-8.168685635190204,-11.182008407634846, p__Actinobacteria
0dfdcb95e28a1e83de6ebc800a7465c6,18.944230169276615,0.2917562164368481,6.965855791572353, p__Actinobacteria
0e0e5575158f1d1d63f5f68c8f1ee35f,6.138749916333959,0.031467541537104904,9.733024892536381, p__Actinobacteria
0e1335c31e13affd9cd39ffc529f71d1,7.570212778417103,7.042084062429059,-0.18529187144317205, p__Proteobacteria
0e1b0b65f9f57cb161a5599bf06e2c05,-11.436709371948117,-4.931458925375333,0.8889247732845629, p__Planctomycetes
0e1dda986976bbe5ad5740c32148e978,-0.8833638258115291,7.852512829669993,6.897371557164098, p__Chloroflexi
